pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,0.4231843575418994,0.9935573417301955,0.06928364673925483,-0.3270765554063203,-1.0180322059156945,43,
GOBP_ADAPTIVE_IMMUNE_RESPONSE,0.8816120906801007,0.9935573417301955,0.029919566715167132,-0.2259945009892719,-0.7738980092973048,85,
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.4312977099236641,0.9935573417301955,0.1281429168984153,0.27024252533269966,1.02976665929384,58,
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,0.38904109589041097,0.9935573417301955,0.07253518643945886,-0.3286519590248576,-1.037742509127403,46,
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.6766809728183119,0.9935573417301955,0.048214971002556443,-0.2922213517442749,-0.8710723668865933,35,
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,0.14500683994528044,0.9935573417301955,0.13284630060618333,-0.4003366052260902,-1.267830966325588,47,
GOBP_ANIMAL_ORGAN_MORPHOGENESIS,0.6100443131462334,0.9935573417301955,0.054455595394037055,-0.3198555277556312,-0.9060295801066574,28,
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.5067064083457526,0.9935573417301955,0.06364240816510186,-0.33306443392542756,-0.9654812947529431,31,
GOBP_APOPTOTIC_SIGNALING_PATHWAY,0.8851351351351351,0.9935573417301955,0.07667468724900914,0.2076727428946439,0.7258592516603346,39,
GOBP_BEHAVIOR,0.16815476190476192,0.9935573417301955,0.1281429168984153,-0.4798652268087007,-1.2778980136008682,21,
GOBP_BIOLOGICAL_ADHESION,0.7953431372549019,0.9935573417301955,0.03360332443366971,-0.23567181305474463,-0.8325818819206491,103,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,0.48661417322834644,0.9935573417301955,0.06831108583186465,-0.4011886833846647,-0.9896483606546181,15,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,0.25703794369645044,0.9935573417301955,0.0886261133285098,-0.3104025414143657,-1.120438285258187,129,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.6974664679582713,0.9935573417301955,0.04870108645215302,-0.30825384399379285,-0.837598719327854,23,
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.48254931714719274,0.9935573417301955,0.0668966276500666,-0.3491099798632198,-0.9898914781613002,29,
GOBP_B_CELL_ACTIVATION,0.40939597315436244,0.9935573417301955,0.12267918956880833,0.30302605490862883,1.0457405522240353,38,
GOBP_B_CELL_DIFFERENTIATION,0.05354330708661417,0.9935573417301955,0.24504178543099617,-0.5949582983797528,-1.4676373712287274,15,
GOBP_B_CELL_MEDIATED_IMMUNITY,0.2636363636363636,0.9935573417301955,0.14826150047510658,0.351875387581495,1.1462822351315916,26,
GOBP_B_CELL_PROLIFERATION,0.43626062322946174,0.9935573417301955,0.10714023727672473,0.3409086773260035,1.0138478157278235,19,
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.6267029972752044,0.9935573417301955,0.08359906036841593,0.3170204819320886,0.8898786236396149,15,
GOBP_CALCIUM_ION_TRANSPORT,0.3324022346368715,0.9935573417301955,0.12443416863039332,0.37953842030716695,1.1177963206857873,18,
GOBP_CALCIUM_MEDIATED_SIGNALING,0.603030303030303,0.9935573417301955,0.0916795246008379,0.30453493226712597,0.9149399586717714,21,
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.15683229813664595,0.9935573417301955,0.13649043778041264,-0.5159382994100963,-1.291601649762565,16,
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,0.31338582677165355,0.9935573417301955,0.0916795246008379,-0.46200231485953636,-1.139662838099027,15,
GOBP_CATION_TRANSPORT,0.5911764705882353,0.9935573417301955,0.0911073131586733,0.2872877555493551,0.9215971159585743,24,
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.9150227617602428,0.9935573417301955,0.03707053936576206,-0.23341524622643084,-0.6618423317574376,29,
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.9513677811550152,0.9935573417301955,0.06767604016417887,0.1874401357264954,0.6139156970229442,27,
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS,0.8198757763975155,0.9935573417301955,0.04319019983341822,-0.29481340446072046,-0.754339256973459,18,
GOBP_CELLULAR_HOMEOSTASIS,0.670926517571885,0.9935573417301955,0.0886261133285098,0.26570257258217755,0.8945560648485573,34,
GOBP_CELLULAR_ION_HOMEOSTASIS,0.20116618075801748,0.9935573417301955,0.16823816568963962,0.358001473376368,1.2076875036704628,29,
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS,0.7784615384615384,0.9935573417301955,0.07850290473486872,0.2476038623965486,0.8180015611986303,28,
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION,0.5781487101669196,0.9935573417301955,0.0582216241124161,-0.3292268653465993,-0.9335134690679501,29,
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,0.7909090909090909,0.9935573417301955,0.07687367341265418,0.24245705453924565,0.789837039501096,26,
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.7569832402234636,0.9935573417301955,0.07492788183937392,0.27695597578046083,0.8156759741709217,18,
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.7454545454545455,0.9935573417301955,0.07998588014999461,0.25651683587385243,0.8356387015169193,26,
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.13025780189959293,0.9935573417301955,0.14040623852334236,-0.40603552679717797,-1.2898664935692805,48,
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,0.9404580152671755,0.9935573417301955,0.03607299763882261,-0.2343499581115408,-0.6140811047948272,20,
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,0.15029761904761904,0.9935573417301955,0.13649043778041264,-0.4603254890385406,-1.2828573484728676,26,
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA,0.6841294298921418,0.9935573417301955,0.05111479544164116,-0.3289521267272847,-0.8548315580120438,19,
GOBP_CELLULAR_RESPONSE_TO_LIPID,0.5805369127516778,0.9935573417301955,0.09992769737310925,0.27649638955449196,0.9541868839887434,38,
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.6895522388059702,0.9935573417301955,0.0833634065110386,0.26714034723867525,0.8626720361899629,25,
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.6721311475409836,0.9935573417301955,0.05039643224429567,-0.2967800610055243,-0.860300795793242,31,
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.9409158050221565,0.9935573417301955,0.03449192150940737,-0.21915445109388937,-0.6207815656536072,28,
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.8421052631578947,0.9935573417301955,0.03546650103337246,-0.23599653731628945,-0.7675424175827491,55,
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE,0.5297619047619048,0.9935573417301955,0.06143641072012707,-0.36229823220880353,-0.9648129629015694,21,
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.5023622047244094,0.9935573417301955,0.06674261342419166,-0.3950998726022373,-0.9746285411564,15,
GOBP_CELLULAR_RESPONSE_TO_STRESS,0.3269230769230769,0.9935573417301955,0.15016980212840597,0.2788267794762369,1.0730079272385897,59,
GOBP_CELL_ACTIVATION,0.8128724672228844,0.9935573417301955,0.03120529699633362,-0.22760029493081954,-0.8356777726419942,147,
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.6325757575757576,0.9935573417301955,0.10208010766274725,0.2467882605565878,0.9053398238690399,49,
GOBP_CELL_CELL_ADHESION,0.9013732833957553,0.9935573417301955,0.028362848715164396,-0.21936802426542584,-0.7589597480804767,88,
GOBP_CELL_CELL_SIGNALING,0.1339068866339474,0.9935573417301955,0.24924655438329513,0.36342130515005733,1.3342139793847847,51,
GOBP_CELL_CHEMOTAXIS,0.7821229050279329,0.9935573417301955,0.04049348298595027,-0.26107853729420083,-0.8126120776485415,43,
GOBP_CELL_CYCLE,0.86084142394822,0.9935573417301955,0.07588869006061172,0.21351847024434334,0.7405346645229879,37,
GOBP_CELL_CYCLE_PROCESS,0.8245341614906833,0.9935573417301955,0.042931109345258275,-0.2903340358058828,-0.7428778933730443,18,
GOBP_CELL_FATE_COMMITMENT,0.4714946070878274,0.9935573417301955,0.06879430956047748,-0.3877098072983418,-1.0075222249715308,19,
GOBP_CELL_KILLING,0.5797317436661699,0.9935573417301955,0.057246113520288446,-0.31984811059839624,-0.9271700502671008,31,
GOBP_CELL_MATRIX_ADHESION,0.33385826771653543,0.9935573417301955,0.08809450103985174,-0.45216352852716785,-1.1153926152140916,15,
GOBP_CELL_MIGRATION,0.8396464646464646,0.9935573417301955,0.03243306946567148,-0.23070906489548762,-0.7906162627643005,83,
GOBP_CELL_MORPHOGENESIS,0.20955315870570107,0.9935573417301955,0.11524000314778066,-0.46725222476139455,-1.214225155651644,19,
GOBP_CELL_PROJECTION_ORGANIZATION,0.40625,0.9935573417301955,0.0745500777420554,-0.39069135906755476,-1.051290405402045,22,
GOBP_CELL_SUBSTRATE_ADHESION,0.2515527950310559,0.9935573417301955,0.10395847155995677,-0.4766365145386231,-1.1932134311778084,16,
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.26440177252584934,0.9935573417301955,0.09787732774245612,-0.39627786620780664,-1.15856772349464,32,
GOBP_CHEMICAL_HOMEOSTASIS,0.8621908127208481,0.9935573417301955,0.08041999687615399,0.2188152401156192,0.7827672662991575,44,
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,0.3315068493150685,0.9935573417301955,0.08085891502800323,-0.3406462758751398,-1.0756154385948324,46,
GOBP_CIRCULATORY_SYSTEM_PROCESS,0.5889763779527559,0.9935573417301955,0.05909547987173424,-0.37006884353500974,-0.9128822409544868,15,
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,0.7401574803149606,0.9935573417301955,0.04850598364694698,-0.3218915171806671,-0.7940388786615806,15,
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,0.6816143497757847,0.9935573417301955,0.10797236031734525,0.22770323265821524,0.9103653210436233,76,
GOBP_CYTOKINE_PRODUCTION,0.922882427307206,0.9935573417301955,0.027799559409767232,-0.21476747894911366,-0.734948135347755,84,
GOBP_CYTOSKELETON_ORGANIZATION,0.6173228346456693,0.9935573417301955,0.056886416047570075,-0.36145579660531946,-0.8916356601628833,15,
GOBP_DEFENSE_RESPONSE,0.2586412395709178,0.9935573417301955,0.08679497567717195,-0.30533706720211495,-1.1211031176478077,147,
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,0.4395770392749245,0.9935573417301955,0.07130529873400379,-0.37669078951513996,-1.0240981929434814,24,
