pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,0.5259259259259259,0.9708320999393021,0.05302125120430776,0.3268110588248211,0.9737296679741966,45,
GOBP_ADAPTIVE_IMMUNE_RESPONSE,0.143658810325477,0.9708320999393021,0.11934844059101546,0.3778157403287645,1.2311683387279913,81,
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.4131227217496962,0.9708320999393021,0.06364240816510186,0.34549189673743896,1.054970764768801,54,
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,0.7150537634408602,0.9708320999393021,0.11673920479122178,-0.22413492714306443,-0.8531663556887491,46,
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.9405815423514539,0.9885367965367966,0.02681587623738419,0.21724591000541282,0.6197432219406064,34,
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.5356643356643357,0.9708320999393021,0.05797547575714859,0.39825851377201354,0.9579008933640928,15,
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,0.625,0.9708320999393021,0.04477488932969301,0.3008253366800069,0.9003197535220173,46,
GOBP_ANIMAL_ORGAN_MORPHOGENESIS,0.2532133676092545,0.9708320999393021,0.09225972605273541,0.4305620013747172,1.193442711563178,29,
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.41951837769328265,0.9708320999393021,0.06494076846128988,0.3682563707487207,1.0411136749823107,33,
GOBP_APOPTOTIC_SIGNALING_PATHWAY,0.23115577889447236,0.9708320999393021,0.09624060232812902,0.4052738288814337,1.1808296151120168,40,
GOBP_BEHAVIOR,0.35271317829457366,0.9708320999393021,0.1446305280344838,-0.32679522595672944,-1.0674861203019121,22,
GOBP_BIOLOGICAL_ADHESION,0.6774193548387096,0.9708320999393021,0.03660822213366891,0.27113111405454027,0.8981843078793179,99,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,0.6209850107066381,0.9708320999393021,0.038875878582578,0.2765893146949078,0.9402743296243419,127,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.7148703956343793,0.9708320999393021,0.04353782409140024,0.31809380294619,0.8145557013717865,21,
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.4362244897959184,0.9708320999393021,0.06335970106437581,0.3691443317782016,1.0327751145700725,31,
GOBP_B_CELL_ACTIVATION,0.17462311557788945,0.9708320999393021,0.11378726182188,0.42803849038765684,1.2471580690335087,40,
GOBP_B_CELL_DIFFERENTIATION,0.5006839945280438,0.9708320999393021,0.06011861425318512,0.3919160216149435,0.9844523396262698,19,
GOBP_B_CELL_MEDIATED_IMMUNITY,0.3096862210095498,0.9708320999393021,0.08431443206426534,0.4498345756799338,1.1519096408056484,21,
GOBP_B_CELL_PROLIFERATION,0.2751322751322751,0.9708320999393021,0.08916471178206781,0.44040995448208053,1.17155046220027,24,
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.1134453781512605,0.9708320999393021,0.15419096658142434,0.5700991951286629,1.3945426391798392,17,
GOBP_CALCIUM_ION_TRANSPORT,0.31586021505376344,0.9708320999393021,0.0824344091527096,0.44393912040472494,1.149320219859958,22,
GOBP_CALCIUM_MEDIATED_SIGNALING,0.8269484808454426,0.9708320999393021,0.03531570464798794,0.2721850990269854,0.717677628117905,23,
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.9562289562289562,0.989756955647141,0.07253518643945886,-0.20092686128403797,-0.6021517136162664,16,
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,0.9034965034965035,0.9885367965367966,0.03382454444621642,0.2523002442729476,0.6068385760194605,15,
GOBP_CATION_TRANSMEMBRANE_TRANSPORT,0.37206085753803597,0.9708320999393021,0.07530937641727728,0.4362978107775081,1.083917244024804,18,
GOBP_CATION_TRANSPORT,0.20051413881748073,0.9708320999393021,0.1063232559327084,0.4542279742614649,1.2590406574189716,29,
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.670076726342711,0.9708320999393021,0.04353782409140024,0.3073759557167723,0.8488053185649926,28,
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.4600262123197903,0.9708320999393021,0.06211241889494712,0.3739747617806503,1.0081981753818192,25,
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS,0.48299319727891155,0.9708320999393021,0.061570675542167844,0.39338172605506616,1.001493575455187,20,
GOBP_CELLULAR_HOMEOSTASIS,0.17375,0.9708320999393021,0.11378726182188,0.4313523251996135,1.2518685049934841,38,
GOBP_CELLULAR_ION_HOMEOSTASIS,0.11533586818757921,0.9708320999393021,0.1446305280344838,0.4797110404543272,1.3562120411971923,33,
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS,0.4864516129032258,0.9708320999393021,0.058718587955594134,0.35814716109659045,0.9806854831661737,27,
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION,0.361323155216285,0.9708320999393021,0.07253518643945886,0.39181147915031844,1.0920423493190061,30,
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.9244755244755245,0.9885367965367966,0.032724193580662926,0.235004345576578,0.5652380672045462,15,
